Subject,OriginalNumber,Age,Sex,Language,Major,Semester,Session,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT,Word
17,12,20,male,native,other,1,4,15,65,25,new,new,cr,1571,
17,12,20,male,native,other,1,4,15,66,25,new,new,cr,872,
17,12,20,male,native,other,1,4,15,67,25,new,new,cr,1385,
17,12,20,male,native,other,1,4,15,68,25,new,new,cr,597,
17,12,20,male,native,other,1,4,15,69,25,old,new,miss,1426,
17,12,20,male,native,other,1,4,15,70,25,new,new,cr,748,
17,12,20,male,native,other,1,4,15,71,25,old,new,miss,1139,
17,12,20,male,native,other,1,4,15,72,25,new,new,cr,1441,
17,12,20,male,native,other,1,4,15,73,25,new,new,cr,987,
17,12,20,male,native,other,1,4,15,74,25,new,new,cr,888,
17,12,20,male,native,other,1,4,15,75,25,old,old,hit,1352,
17,12,20,male,native,other,1,4,15,76,25,new,new,cr,654,
17,12,20,male,native,other,1,4,15,77,25,new,new,cr,1328,
17,12,20,male,native,other,1,4,15,78,25,new,new,cr,847,
17,12,20,male,native,other,1,4,15,79,25,new,new,cr,1225,
17,12,20,male,native,other,1,4,15,80,25,new,new,cr,1499,
17,12,20,male,native,other,1,4,15,81,25,old,new,miss,635,
17,12,20,male,native,other,1,4,15,82,25,new,new,cr,1134,
17,12,20,male,native,other,1,4,15,83,25,new,new,cr,605,
17,12,20,male,native,other,1,4,15,84,25,new,new,cr,577,
17,12,20,male,native,other,1,4,15,85,25,new,new,cr,951,
17,12,20,male,native,other,1,4,15,86,25,new,new,cr,773,
17,12,20,male,native,other,1,4,15,87,25,new,new,cr,1107,
17,12,20,male,native,other,1,4,15,88,25,new,new,cr,1562,
17,12,20,male,native,other,1,4,15,89,25,new,new,cr,1287,
17,12,20,male,native,other,1,4,15,90,25,new,new,cr,927,
17,12,20,male,native,other,1,4,15,91,25,old,new,miss,1327,
17,12,20,male,native,other,1,4,15,92,25,new,new,cr,1405,
17,12,20,male,native,other,1,4,15,93,25,old,new,miss,2176,
17,12,20,male,native,other,1,4,15,94,25,new,new,cr,1219,
17,12,20,male,native,other,1,4,15,95,25,old,old,hit,3709,
17,12,20,male,native,other,1,4,15,96,25,new,new,cr,1009,
17,12,20,male,native,other,1,4,15,97,25,new,new,cr,676,
17,12,20,male,native,other,1,4,15,98,25,new,new,cr,782,
17,12,20,male,native,other,1,4,15,99,25,old,old,hit,1211,
17,12,20,male,native,other,1,4,15,100,25,new,new,cr,719,
17,12,20,male,native,other,1,5,16,1,25,new,new,cr,1890,
17,12,20,male,native,other,1,5,16,2,25,old,old,hit,945,
17,12,20,male,native,other,1,5,16,3,25,old,new,miss,1527,
17,12,20,male,native,other,1,5,16,4,25,new,new,cr,725,
17,12,20,male,native,other,1,5,16,5,25,new,new,cr,2413,
17,12,20,male,native,other,1,5,16,6,25,new,new,cr,1429,
17,12,20,male,native,other,1,5,16,7,25,old,new,miss,728,
17,12,20,male,native,other,1,5,16,8,25,new,new,cr,759,
17,12,20,male,native,other,1,5,16,9,25,new,new,cr,805,
17,12,20,male,native,other,1,5,16,10,25,new,new,cr,801,
17,12,20,male,native,other,1,5,16,11,25,new,new,cr,653,
17,12,20,male,native,other,1,5,16,12,25,old,new,miss,576,
17,12,20,male,native,other,1,5,16,13,25,new,new,cr,629,
17,12,20,male,native,other,1,5,16,14,25,new,new,cr,545,
17,12,20,male,native,other,1,5,16,15,25,new,new,cr,640,
17,12,20,male,native,other,1,5,16,16,25,old,new,miss,795,
17,12,20,male,native,other,1,5,16,17,25,new,new,cr,903,
17,12,20,male,native,other,1,5,16,18,25,new,new,cr,584,
17,12,20,male,native,other,1,5,16,19,25,new,new,cr,678,
17,12,20,male,native,other,1,5,16,20,25,new,new,cr,823,
17,12,20,male,native,other,1,5,16,21,25,new,new,cr,650,
17,12,20,male,native,other,1,5,16,22,25,new,new,cr,629,
17,12,20,male,native,other,1,5,16,23,25,old,new,miss,673,
17,12,20,male,native,other,1,5,16,24,25,new,new,cr,753,
17,12,20,male,native,other,1,5,16,25,25,new,new,cr,671,
17,12,20,male,native,other,1,5,16,26,25,new,new,cr,913,
17,12,20,male,native,other,1,5,16,27,25,new,new,cr,561,
17,12,20,male,native,other,1,5,16,28,25,old,new,miss,807,
17,12,20,male,native,other,1,5,16,29,25,new,new,cr,571,
17,12,20,male,native,other,1,5,16,30,25,new,new,cr,673,
17,12,20,male,native,other,1,5,16,31,25,old,new,miss,2138,
17,12,20,male,native,other,1,5,16,32,25,new,new,cr,1231,
17,12,20,male,native,other,1,5,16,33,25,new,new,cr,962,
17,12,20,male,native,other,1,5,16,34,25,new,new,cr,552,
17,12,20,male,native,other,1,5,16,35,25,new,new,cr,559,
17,12,20,male,native,other,1,5,16,36,25,old,new,miss,1117,
17,12,20,male,native,other,1,5,16,37,25,new,new,cr,709,
17,12,20,male,native,other,1,5,16,38,25,old,new,miss,733,
17,12,20,male,native,other,1,5,16,39,25,new,new,cr,860,
17,12,20,male,native,other,1,5,16,40,25,new,new,cr,974,
17,12,20,male,native,other,1,5,16,41,25,new,new,cr,715,
17,12,20,male,native,other,1,5,16,42,25,old,new,miss,1154,
17,12,20,male,native,other,1,5,16,43,25,new,new,cr,624,
17,12,20,male,native,other,1,5,16,44,25,new,new,cr,1395,
17,12,20,male,native,other,1,5,16,45,25,old,new,miss,631,
17,12,20,male,native,other,1,5,16,46,25,new,new,cr,731,
17,12,20,male,native,other,1,5,16,47,25,old,new,miss,746,
17,12,20,male,native,other,1,5,16,48,25,new,new,cr,1537,
17,12,20,male,native,other,1,5,16,49,25,new,new,cr,1191,
17,12,20,male,native,other,1,5,16,50,25,new,new,cr,747,
17,12,20,male,native,other,1,5,16,51,25,new,new,cr,754,
17,12,20,male,native,other,1,5,16,52,25,new,new,cr,968,
17,12,20,male,native,other,1,5,16,53,25,old,new,miss,1542,
17,12,20,male,native,other,1,5,16,54,25,old,old,hit,859,
17,12,20,male,native,other,1,5,16,55,25,new,new,cr,1013,
17,12,20,male,native,other,1,5,16,56,25,new,new,cr,1481,
17,12,20,male,native,other,1,5,16,57,25,new,new,cr,1193,
17,12,20,male,native,other,1,5,16,58,25,new,new,cr,612,
17,12,20,male,native,other,1,5,16,59,25,new,new,cr,2105,
17,12,20,male,native,other,1,5,16,60,25,new,new,cr,799,
17,12,20,male,native,other,1,5,16,61,25,new,new,cr,772,
17,12,20,male,native,other,1,5,16,62,25,new,new,cr,1161,
17,12,20,male,native,other,1,5,16,63,25,new,new,cr,1087,
17,12,20,male,native,other,1,5,16,64,25,old,new,miss,1007,
17,12,20,male,native,other,1,5,16,65,25,old,old,hit,3003,
17,12,20,male,native,other,1,5,16,66,25,old,new,miss,1612,
17,12,20,male,native,other,1,5,16,67,25,new,new,cr,1167,
17,12,20,male,native,other,1,5,16,68,25,new,new,cr,1492,
17,12,20,male,native,other,1,5,16,69,25,old,new,miss,3908,
17,12,20,male,native,other,1,5,16,70,25,new,new,cr,688,
17,12,20,male,native,other,1,5,16,71,25,new,new,cr,664,
17,12,20,male,native,other,1,5,16,72,25,new,new,cr,1459,
17,12,20,male,native,other,1,5,16,73,25,new,new,cr,770,
17,12,20,male,native,other,1,5,16,74,25,old,new,miss,824,
17,12,20,male,native,other,1,5,16,75,25,new,new,cr,691,
17,12,20,male,native,other,1,5,16,76,25,new,new,cr,756,
17,12,20,male,native,other,1,5,16,77,25,new,new,cr,658,
17,12,20,male,native,other,1,5,16,78,25,new,new,cr,988,
17,12,20,male,native,other,1,5,16,79,25,new,new,cr,1984,
17,12,20,male,native,other,1,5,16,80,25,new,new,cr,7460,
17,12,20,male,native,other,1,5,16,81,25,new,new,cr,836,
17,12,20,male,native,other,1,5,16,82,25,new,new,cr,1063,
17,12,20,male,native,other,1,5,16,83,25,new,new,cr,889,
17,12,20,male,native,other,1,5,16,84,25,new,new,cr,1553,
17,12,20,male,native,other,1,5,16,85,25,new,new,cr,1031,
17,12,20,male,native,other,1,5,16,86,25,old,old,hit,2665,
17,12,20,male,native,other,1,5,16,87,25,new,new,cr,856,
17,12,20,male,native,other,1,5,16,88,25,new,new,cr,1498,
17,12,20,male,native,other,1,5,16,89,25,new,new,cr,1537,
17,12,20,male,native,other,1,5,16,90,25,new,new,cr,815,
17,12,20,male,native,other,1,5,16,91,25,new,new,cr,971,
17,12,20,male,native,other,1,5,16,92,25,new,new,cr,1048,
17,12,20,male,native,other,1,5,16,93,25,new,new,cr,1522,
17,12,20,male,native,other,1,5,16,94,25,new,new,cr,1665,
17,12,20,male,native,other,1,5,16,95,25,old,new,miss,745,
17,12,20,male,native,other,1,5,16,96,25,old,new,miss,712,
17,12,20,male,native,other,1,5,16,97,25,new,new,cr,1088,
17,12,20,male,native,other,1,5,16,98,25,new,new,cr,1296,
17,12,20,male,native,other,1,5,16,99,25,old,old,hit,1352,
17,12,20,male,native,other,1,5,16,100,25,old,old,hit,830,
17,12,20,male,native,other,1,5,17,1,85,old,old,hit,4105,
17,12,20,male,native,other,1,5,17,2,85,old,old,hit,1085,
17,12,20,male,native,other,1,5,17,3,85,old,old,hit,573,
17,12,20,male,native,other,1,5,17,4,85,old,old,hit,635,
17,12,20,male,native,other,1,5,17,5,85,old,old,hit,798,
17,12,20,male,native,other,1,5,17,6,85,old,old,hit,970,
17,12,20,male,native,other,1,5,17,7,85,old,old,hit,1407,
17,12,20,male,native,other,1,5,17,8,85,old,old,hit,634,
17,12,20,male,native,other,1,5,17,9,85,old,old,hit,854,
17,12,20,male,native,other,1,5,17,10,85,old,old,hit,631,
17,12,20,male,native,other,1,5,17,11,85,old,old,hit,1059,
17,12,20,male,native,other,1,5,17,12,85,new,old,fa,764,
17,12,20,male,native,other,1,5,17,13,85,old,old,hit,769,
17,12,20,male,native,other,1,5,17,14,85,old,old,hit,631,
17,12,20,male,native,other,1,5,17,15,85,old,old,hit,970,
17,12,20,male,native,other,1,5,17,16,85,old,old,hit,1087,
17,12,20,male,native,other,1,5,17,17,85,new,new,cr,1935,
17,12,20,male,native,other,1,5,17,18,85,old,old,hit,5029,
17,12,20,male,native,other,1,5,17,19,85,old,new,miss,2713,
17,12,20,male,native,other,1,5,17,20,85,new,old,fa,366,
17,12,20,male,native,other,1,5,17,21,85,old,old,hit,349,
17,12,20,male,native,other,1,5,17,22,85,old,old,hit,292,
17,12,20,male,native,other,1,5,17,23,85,old,old,hit,534,
17,12,20,male,native,other,1,5,17,24,85,old,old,hit,325,
17,12,20,male,native,other,1,5,17,25,85,old,old,hit,301,
17,12,20,male,native,other,1,5,17,26,85,old,old,hit,759,
17,12,20,male,native,other,1,5,17,27,85,new,old,fa,1013,
17,12,20,male,native,other,1,5,17,28,85,old,old,hit,297,
17,12,20,male,native,other,1,5,17,29,85,new,old,fa,185,
17,12,20,male,native,other,1,5,17,30,85,old,old,hit,719,
17,12,20,male,native,other,1,5,17,31,85,old,old,hit,639,
17,12,20,male,native,other,1,5,17,32,85,old,old,hit,978,
17,12,20,male,native,other,1,5,17,33,85,old,old,hit,479,
17,12,20,male,native,other,1,5,17,34,85,old,old,hit,505,
17,12,20,male,native,other,1,5,17,35,85,old,old,hit,442,
17,12,20,male,native,other,1,5,17,36,85,old,old,hit,525,
17,12,20,male,native,other,1,5,17,37,85,old,old,hit,589,
17,12,20,male,native,other,1,5,17,38,85,new,old,fa,274,
17,12,20,male,native,other,1,5,17,39,85,old,old,hit,532,
17,12,20,male,native,other,1,5,17,40,85,old,old,hit,603,
17,12,20,male,native,other,1,5,17,41,85,old,old,hit,880,
17,12,20,male,native,other,1,5,17,42,85,new,old,fa,2594,
17,12,20,male,native,other,1,5,17,43,85,old,old,hit,283,
17,12,20,male,native,other,1,5,17,44,85,new,old,fa,758,
17,12,20,male,native,other,1,5,17,45,85,old,old,hit,372,
17,12,20,male,native,other,1,5,17,46,85,old,old,hit,602,
17,12,20,male,native,other,1,5,17,47,85,old,old,hit,342,
17,12,20,male,native,other,1,5,17,48,85,old,old,hit,765,
17,12,20,male,native,other,1,5,17,49,85,old,old,hit,827,
17,12,20,male,native,other,1,5,17,50,85,old,old,hit,846,
17,12,20,male,native,other,1,5,17,51,85,old,old,hit,1129,
17,12,20,male,native,other,1,5,17,52,85,old,old,hit,912,
17,12,20,male,native,other,1,5,17,53,85,old,old,hit,775,
17,12,20,male,native,other,1,5,17,54,85,old,old,hit,1045,
17,12,20,male,native,other,1,5,17,55,85,old,old,hit,807,
17,12,20,male,native,other,1,5,17,56,85,old,old,hit,1051,
17,12,20,male,native,other,1,5,17,57,85,old,old,hit,981,
17,12,20,male,native,other,1,5,17,58,85,old,old,hit,562,
17,12,20,male,native,other,1,5,17,59,85,old,old,hit,1649,
17,12,20,male,native,other,1,5,17,60,85,new,old,fa,1930,
17,12,20,male,native,other,1,5,17,61,85,old,old,hit,559,
17,12,20,male,native,other,1,5,17,62,85,old,old,hit,646,
17,12,20,male,native,other,1,5,17,63,85,old,old,hit,1073,
17,12,20,male,native,other,1,5,17,64,85,new,old,fa,625,
17,12,20,male,native,other,1,5,17,65,85,old,old,hit,828,
17,12,20,male,native,other,1,5,17,66,85,old,old,hit,1631,
17,12,20,male,native,other,1,5,17,67,85,old,old,hit,673,
17,12,20,male,native,other,1,5,17,68,85,old,old,hit,467,
17,12,20,male,native,other,1,5,17,69,85,old,old,hit,541,
17,12,20,male,native,other,1,5,17,70,85,new,old,fa,516,
17,12,20,male,native,other,1,5,17,71,85,new,old,fa,453,
17,12,20,male,native,other,1,5,17,72,85,old,old,hit,608,
17,12,20,male,native,other,1,5,17,73,85,old,old,hit,428,
17,12,20,male,native,other,1,5,17,74,85,old,old,hit,800,
17,12,20,male,native,other,1,5,17,75,85,old,old,hit,789,
17,12,20,male,native,other,1,5,17,76,85,old,old,hit,586,
17,12,20,male,native,other,1,5,17,77,85,old,old,hit,567,
17,12,20,male,native,other,1,5,17,78,85,old,old,hit,918,
17,12,20,male,native,other,1,5,17,79,85,old,old,hit,613,
17,12,20,male,native,other,1,5,17,80,85,old,old,hit,642,
17,12,20,male,native,other,1,5,17,81,85,old,old,hit,493,
17,12,20,male,native,other,1,5,17,82,85,old,old,hit,597,
17,12,20,male,native,other,1,5,17,83,85,old,old,hit,738,
17,12,20,male,native,other,1,5,17,84,85,new,old,fa,672,
17,12,20,male,native,other,1,5,17,85,85,old,old,hit,570,
17,12,20,male,native,other,1,5,17,86,85,new,old,fa,880,
17,12,20,male,native,other,1,5,17,87,85,old,old,hit,569,
17,12,20,male,native,other,1,5,17,88,85,old,old,hit,607,
17,12,20,male,native,other,1,5,17,89,85,new,old,fa,787,
17,12,20,male,native,other,1,5,17,90,85,old,old,hit,368,
17,12,20,male,native,other,1,5,17,91,85,old,old,hit,383,
17,12,20,male,native,other,1,5,17,92,85,old,old,hit,285,
17,12,20,male,native,other,1,5,17,93,85,old,old,hit,567,
17,12,20,male,native,other,1,5,17,94,85,old,old,hit,429,
17,12,20,male,native,other,1,5,17,95,85,old,old,hit,361,
17,12,20,male,native,other,1,5,17,96,85,old,old,hit,320,
17,12,20,male,native,other,1,5,17,97,85,old,old,hit,288,
17,12,20,male,native,other,1,5,17,98,85,old,old,hit,1057,
17,12,20,male,native,other,1,5,17,99,85,old,old,hit,587,
17,12,20,male,native,other,1,5,17,100,85,old,old,hit,712,
17,12,20,male,native,other,1,5,18,1,75,new,old,fa,1612,
17,12,20,male,native,other,1,5,18,2,75,old,old,hit,734,
17,12,20,male,native,other,1,5,18,3,75,old,old,hit,590,
17,12,20,male,native,other,1,5,18,4,75,old,old,hit,699,
17,12,20,male,native,other,1,5,18,5,75,new,new,cr,2052,
17,12,20,male,native,other,1,5,18,6,75,new,old,fa,2868,
17,12,20,male,native,other,1,5,18,7,75,old,old,hit,763,
17,12,20,male,native,other,1,5,18,8,75,old,old,hit,1361,
17,12,20,male,native,other,1,5,18,9,75,new,old,fa,766,
17,12,20,male,native,other,1,5,18,10,75,old,old,hit,524,
17,12,20,male,native,other,1,5,18,11,75,old,old,hit,948,
17,12,20,male,native,other,1,5,18,12,75,old,old,hit,649,
17,12,20,male,native,other,1,5,18,13,75,old,old,hit,876,
17,12,20,male,native,other,1,5,18,14,75,old,old,hit,701,
17,12,20,male,native,other,1,5,18,15,75,old,old,hit,638,
17,12,20,male,native,other,1,5,18,16,75,old,old,hit,1001,
17,12,20,male,native,other,1,5,18,17,75,new,old,fa,757,
17,12,20,male,native,other,1,5,18,18,75,old,old,hit,723,
17,12,20,male,native,other,1,5,18,19,75,old,old,hit,739,
17,12,20,male,native,other,1,5,18,20,75,old,old,hit,522,
17,12,20,male,native,other,1,5,18,21,75,old,old,hit,537,
17,12,20,male,native,other,1,5,18,22,75,new,old,fa,736,
17,12,20,male,native,other,1,5,18,23,75,old,old,hit,528,
17,12,20,male,native,other,1,5,18,24,75,old,old,hit,816,
17,12,20,male,native,other,1,5,18,25,75,new,old,fa,355,
17,12,20,male,native,other,1,5,18,26,75,old,old,hit,746,
17,12,20,male,native,other,1,5,18,27,75,new,old,fa,777,
17,12,20,male,native,other,1,5,18,28,75,new,old,fa,590,
17,12,20,male,native,other,1,5,18,29,75,old,old,hit,451,
17,12,20,male,native,other,1,5,18,30,75,old,old,hit,653,
17,12,20,male,native,other,1,5,18,31,75,old,old,hit,328,
17,12,20,male,native,other,1,5,18,32,75,old,old,hit,600,
17,12,20,male,native,other,1,5,18,33,75,old,old,hit,813,
17,12,20,male,native,other,1,5,18,34,75,old,old,hit,897,
17,12,20,male,native,other,1,5,18,35,75,old,new,miss,2401,
17,12,20,male,native,other,1,5,18,36,75,old,old,hit,507,
17,12,20,male,native,other,1,5,18,37,75,old,old,hit,356,
17,12,20,male,native,other,1,5,18,38,75,old,old,hit,1034,
17,12,20,male,native,other,1,5,18,39,75,new,old,fa,293,
17,12,20,male,native,other,1,5,18,40,75,old,old,hit,439,
17,12,20,male,native,other,1,5,18,41,75,old,old,hit,394,
17,12,20,male,native,other,1,5,18,42,75,old,old,hit,5135,
17,12,20,male,native,other,1,5,18,43,75,new,old,fa,1680,
17,12,20,male,native,other,1,5,18,44,75,old,old,hit,1064,
17,12,20,male,native,other,1,5,18,45,75,old,old,hit,1009,
17,12,20,male,native,other,1,5,18,46,75,old,old,hit,764,
17,12,20,male,native,other,1,5,18,47,75,old,old,hit,610,
17,12,20,male,native,other,1,5,18,48,75,old,old,hit,806,
17,12,20,male,native,other,1,5,18,49,75,new,old,fa,5042,
17,12,20,male,native,other,1,5,18,50,75,new,old,fa,559,
17,12,20,male,native,other,1,5,18,51,75,old,old,hit,621,
17,12,20,male,native,other,1,5,18,52,75,new,old,fa,385,
17,12,20,male,native,other,1,5,18,53,75,old,old,hit,351,
17,12,20,male,native,other,1,5,18,54,75,new,old,fa,238,
17,12,20,male,native,other,1,5,18,55,75,old,old,hit,473,
17,12,20,male,native,other,1,5,18,56,75,old,old,hit,539,
17,12,20,male,native,other,1,5,18,57,75,old,old,hit,426,
17,12,20,male,native,other,1,5,18,58,75,old,old,hit,726,
17,12,20,male,native,other,1,5,18,59,75,old,old,hit,486,
17,12,20,male,native,other,1,5,18,60,75,old,old,hit,487,
17,12,20,male,native,other,1,5,18,61,75,new,old,fa,793,
17,12,20,male,native,other,1,5,18,62,75,old,old,hit,813,
17,12,20,male,native,other,1,5,18,63,75,new,old,fa,1240,
17,12,20,male,native,other,1,5,18,64,75,old,old,hit,666,
17,12,20,male,native,other,1,5,18,65,75,old,old,hit,668,
17,12,20,male,native,other,1,5,18,66,75,old,old,hit,887,
17,12,20,male,native,other,1,5,18,67,75,old,old,hit,728,
17,12,20,male,native,other,1,5,18,68,75,old,old,hit,351,
17,12,20,male,native,other,1,5,18,69,75,old,old,hit,423,
17,12,20,male,native,other,1,5,18,70,75,old,old,hit,426,
17,12,20,male,native,other,1,5,18,71,75,old,old,hit,734,
17,12,20,male,native,other,1,5,18,72,75,new,old,fa,750,
17,12,20,male,native,other,1,5,18,73,75,old,old,hit,637,
17,12,20,male,native,other,1,5,18,74,75,old,old,hit,560,
17,12,20,male,native,other,1,5,18,75,75,old,old,hit,566,
17,12,20,male,native,other,1,5,18,76,75,old,old,hit,933,
17,12,20,male,native,other,1,5,18,77,75,old,old,hit,1652,
17,12,20,male,native,other,1,5,18,78,75,new,old,fa,741,
17,12,20,male,native,other,1,5,18,79,75,old,old,hit,596,
17,12,20,male,native,other,1,5,18,80,75,new,old,fa,1297,
17,12,20,male,native,other,1,5,18,81,75,new,old,fa,384,
17,12,20,male,native,other,1,5,18,82,75,old,old,hit,518,
17,12,20,male,native,other,1,5,18,83,75,old,old,hit,390,
17,12,20,male,native,other,1,5,18,84,75,new,old,fa,692,
17,12,20,male,native,other,1,5,18,85,75,old,old,hit,612,
17,12,20,male,native,other,1,5,18,86,75,old,old,hit,593,
17,12,20,male,native,other,1,5,18,87,75,old,old,hit,422,
17,12,20,male,native,other,1,5,18,88,75,old,old,hit,3145,
17,12,20,male,native,other,1,5,18,89,75,old,old,hit,876,
17,12,20,male,native,other,1,5,18,90,75,old,old,hit,1134,
17,12,20,male,native,other,1,5,18,91,75,old,old,hit,572,
17,12,20,male,native,other,1,5,18,92,75,new,old,fa,1346,
17,12,20,male,native,other,1,5,18,93,75,old,old,hit,376,
17,12,20,male,native,other,1,5,18,94,75,old,old,hit,414,
17,12,20,male,native,other,1,5,18,95,75,old,old,hit,234,
17,12,20,male,native,other,1,5,18,96,75,old,old,hit,287,
17,12,20,male,native,other,1,5,18,97,75,new,old,fa,393,
17,12,20,male,native,other,1,5,18,98,75,old,old,hit,598,
17,12,20,male,native,other,1,5,18,99,75,old,old,hit,570,
17,12,20,male,native,other,1,5,18,100,75,new,old,fa,384,
17,12,20,male,native,other,1,5,19,1,15,new,new,cr,1157,
17,12,20,male,native,other,1,5,19,2,15,new,new,cr,626,
17,12,20,male,native,other,1,5,19,3,15,new,new,cr,550,
17,12,20,male,native,other,1,5,19,4,15,new,new,cr,605,
17,12,20,male,native,other,1,5,19,5,15,old,new,miss,529,
17,12,20,male,native,other,1,5,19,6,15,old,new,miss,929,
17,12,20,male,native,other,1,5,19,7,15,new,new,cr,792,
17,12,20,male,native,other,1,5,19,8,15,new,new,cr,685,
17,12,20,male,native,other,1,5,19,9,15,new,new,cr,1150,
17,12,20,male,native,other,1,5,19,10,15,new,new,cr,564,
17,12,20,male,native,other,1,5,19,11,15,new,new,cr,755,
17,12,20,male,native,other,1,5,19,12,15,new,new,cr,2473,
17,12,20,male,native,other,1,5,19,13,15,new,new,cr,760,
17,12,20,male,native,other,1,5,19,14,15,new,new,cr,773,
17,12,20,male,native,other,1,5,19,15,15,new,new,cr,1634,
17,12,20,male,native,other,1,5,19,16,15,new,new,cr,772,
17,12,20,male,native,other,1,5,19,17,15,new,new,cr,714,
17,12,20,male,native,other,1,5,19,18,15,new,new,cr,842,
17,12,20,male,native,other,1,5,19,19,15,new,new,cr,772,
17,12,20,male,native,other,1,5,19,20,15,old,new,miss,1082,
17,12,20,male,native,other,1,5,19,21,15,old,new,miss,819,
17,12,20,male,native,other,1,5,19,22,15,new,new,cr,534,
17,12,20,male,native,other,1,5,19,23,15,new,new,cr,598,
17,12,20,male,native,other,1,5,19,24,15,new,new,cr,635,
17,12,20,male,native,other,1,5,19,25,15,new,new,cr,559,
17,12,20,male,native,other,1,5,19,26,15,new,new,cr,613,
17,12,20,male,native,other,1,5,19,27,15,new,new,cr,977,
17,12,20,male,native,other,1,5,19,28,15,new,new,cr,670,
17,12,20,male,native,other,1,5,19,29,15,new,new,cr,1065,
17,12,20,male,native,other,1,5,19,30,15,new,new,cr,594,
17,12,20,male,native,other,1,5,19,31,15,old,new,miss,774,
17,12,20,male,native,other,1,5,19,32,15,new,new,cr,828,
17,12,20,male,native,other,1,5,19,33,15,new,new,cr,1263,
17,12,20,male,native,other,1,5,19,34,15,new,new,cr,720,
17,12,20,male,native,other,1,5,19,35,15,new,new,cr,559,
17,12,20,male,native,other,1,5,19,36,15,old,new,miss,614,
17,12,20,male,native,other,1,5,19,37,15,new,new,cr,714,
17,12,20,male,native,other,1,5,19,38,15,new,new,cr,586,
17,12,20,male,native,other,1,5,19,39,15,new,new,cr,784,
17,12,20,male,native,other,1,5,19,40,15,new,new,cr,765,
17,12,20,male,native,other,1,5,19,41,15,new,new,cr,707,
17,12,20,male,native,other,1,5,19,42,15,new,new,cr,563,
17,12,20,male,native,other,1,5,19,43,15,new,new,cr,1170,
17,12,20,male,native,other,1,5,19,44,15,old,new,miss,639,
17,12,20,male,native,other,1,5,19,45,15,new,new,cr,738,
17,12,20,male,native,other,1,5,19,46,15,new,new,cr,753,
17,12,20,male,native,other,1,5,19,47,15,new,new,cr,872,
17,12,20,male,native,other,1,5,19,48,15,new,new,cr,864,
17,12,20,male,native,other,1,5,19,49,15,new,new,cr,746,
17,12,20,male,native,other,1,5,19,50,15,new,new,cr,648,
17,12,20,male,native,other,1,5,19,51,15,new,new,cr,803,
17,12,20,male,native,other,1,5,19,52,15,new,new,cr,760,
17,12,20,male,native,other,1,5,19,53,15,new,new,cr,654,
17,12,20,male,native,other,1,5,19,54,15,new,new,cr,656,
17,12,20,male,native,other,1,5,19,55,15,new,new,cr,362,
17,12,20,male,native,other,1,5,19,56,15,old,new,miss,873,
17,12,20,male,native,other,1,5,19,57,15,old,new,miss,458,
17,12,20,male,native,other,1,5,19,58,15,new,new,cr,413,
17,12,20,male,native,other,1,5,19,59,15,new,new,cr,401,
17,12,20,male,native,other,1,5,19,60,15,new,new,cr,607,
17,12,20,male,native,other,1,5,19,61,15,new,new,cr,539,
17,12,20,male,native,other,1,5,19,62,15,new,new,cr,858,
17,12,20,male,native,other,1,5,19,63,15,new,new,cr,708,
17,12,20,male,native,other,1,5,19,64,15,new,new,cr,476,
17,12,20,male,native,other,1,5,19,65,15,new,new,cr,630,
17,12,20,male,native,other,1,5,19,66,15,old,new,miss,689,
17,12,20,male,native,other,1,5,19,67,15,new,new,cr,561,
17,12,20,male,native,other,1,5,19,68,15,new,new,cr,656,
17,12,20,male,native,other,1,5,19,69,15,new,new,cr,658,
17,12,20,male,native,other,1,5,19,70,15,old,new,miss,484,
17,12,20,male,native,other,1,5,19,71,15,new,new,cr,558,
17,12,20,male,native,other,1,5,19,72,15,new,new,cr,604,
17,12,20,male,native,other,1,5,19,73,15,new,new,cr,648,
17,12,20,male,native,other,1,5,19,74,15,new,new,cr,611,
17,12,20,male,native,other,1,5,19,75,15,new,new,cr,672,
17,12,20,male,native,other,1,5,19,76,15,new,new,cr,1009,
17,12,20,male,native,other,1,5,19,77,15,new,new,cr,701,
17,12,20,male,native,other,1,5,19,78,15,new,new,cr,574,
17,12,20,male,native,other,1,5,19,79,15,new,new,cr,915,
17,12,20,male,native,other,1,5,19,80,15,old,new,miss,395,
17,12,20,male,native,other,1,5,19,81,15,old,new,miss,464,
17,12,20,male,native,other,1,5,19,82,15,new,new,cr,651,
17,12,20,male,native,other,1,5,19,83,15,new,new,cr,886,
17,12,20,male,native,other,1,5,19,84,15,new,new,cr,711,
17,12,20,male,native,other,1,5,19,85,15,new,new,cr,542,
17,12,20,male,native,other,1,5,19,86,15,new,new,cr,317,
17,12,20,male,native,other,1,5,19,87,15,new,new,cr,318,
17,12,20,male,native,other,1,5,19,88,15,new,new,cr,415,
17,12,20,male,native,other,1,5,19,89,15,new,new,cr,267,
17,12,20,male,native,other,1,5,19,90,15,new,new,cr,390,
17,12,20,male,native,other,1,5,19,91,15,new,new,cr,259,
17,12,20,male,native,other,1,5,19,92,15,new,new,cr,974,
17,12,20,male,native,other,1,5,19,93,15,new,new,cr,587,
17,12,20,male,native,other,1,5,19,94,15,old,new,miss,1344,
17,12,20,male,native,other,1,5,19,95,15,old,new,miss,1798,
17,12,20,male,native,other,1,5,19,96,15,new,new,cr,273,
