Subject,Age,Sex,Language,Major,Session,Part,Cycle,Trial,BaseRate,Stimulus,Response,Matrix,RT
18,22,female,native,psychology,2,1,19,32,10,new,new,cr,581
18,22,female,native,psychology,2,1,19,33,10,new,new,cr,539
18,22,female,native,psychology,2,1,19,34,10,new,new,cr,555
18,22,female,native,psychology,2,1,19,35,10,new,new,cr,593
18,22,female,native,psychology,2,1,19,36,10,old,old,hit,703
18,22,female,native,psychology,2,1,19,37,10,new,new,cr,576
18,22,female,native,psychology,2,1,19,38,10,new,new,cr,614
18,22,female,native,psychology,2,1,19,39,10,new,new,cr,530
18,22,female,native,psychology,2,1,19,40,10,new,new,cr,730
18,22,female,native,psychology,2,1,19,41,10,new,new,cr,618
18,22,female,native,psychology,2,1,19,42,10,new,new,cr,663
18,22,female,native,psychology,2,1,19,43,10,new,new,cr,601
18,22,female,native,psychology,2,1,19,44,10,new,new,cr,743
18,22,female,native,psychology,2,1,19,45,10,new,new,cr,445
18,22,female,native,psychology,2,1,19,46,10,new,new,cr,744
18,22,female,native,psychology,2,1,19,47,10,new,new,cr,1215
18,22,female,native,psychology,2,1,19,48,10,new,new,cr,547
18,22,female,native,psychology,2,1,19,49,10,new,new,cr,506
18,22,female,native,psychology,2,1,19,50,10,new,new,cr,555
18,22,female,native,psychology,2,1,19,51,10,new,new,cr,1018
18,22,female,native,psychology,2,1,19,52,10,new,new,cr,1094
18,22,female,native,psychology,2,1,19,53,10,old,old,hit,1222
18,22,female,native,psychology,2,1,19,54,10,new,new,cr,545
18,22,female,native,psychology,2,1,19,55,10,new,new,cr,873
18,22,female,native,psychology,2,1,19,56,10,new,new,cr,1338
18,22,female,native,psychology,2,1,19,57,10,new,new,cr,713
18,22,female,native,psychology,2,1,19,58,10,old,old,hit,665
18,22,female,native,psychology,2,1,19,59,10,new,new,cr,716
18,22,female,native,psychology,2,1,19,60,10,new,new,cr,563
18,22,female,native,psychology,2,1,20,1,35,new,new,cr,1449
18,22,female,native,psychology,2,1,20,2,35,new,new,cr,571
18,22,female,native,psychology,2,1,20,3,35,new,new,cr,897
18,22,female,native,psychology,2,1,20,4,35,old,old,hit,601
18,22,female,native,psychology,2,1,20,5,35,new,new,cr,663
18,22,female,native,psychology,2,1,20,6,35,old,old,hit,721
18,22,female,native,psychology,2,1,20,7,35,new,new,cr,697
18,22,female,native,psychology,2,1,20,8,35,old,old,hit,746
18,22,female,native,psychology,2,1,20,9,35,new,old,fa,777
18,22,female,native,psychology,2,1,20,10,35,new,new,cr,710
18,22,female,native,psychology,2,1,20,11,35,new,new,cr,566
18,22,female,native,psychology,2,1,20,12,35,new,new,cr,693
18,22,female,native,psychology,2,1,20,13,35,old,old,hit,1166
18,22,female,native,psychology,2,1,20,14,35,new,new,cr,644
18,22,female,native,psychology,2,1,20,15,35,new,new,cr,623
18,22,female,native,psychology,2,1,20,16,35,old,old,hit,1235
18,22,female,native,psychology,2,1,20,17,35,old,old,hit,806
18,22,female,native,psychology,2,1,20,18,35,new,new,cr,722
18,22,female,native,psychology,2,1,20,19,35,old,old,hit,1850
18,22,female,native,psychology,2,1,20,20,35,old,new,miss,907
18,22,female,native,psychology,2,1,20,21,35,new,new,cr,748
18,22,female,native,psychology,2,1,20,22,35,old,new,miss,667
18,22,female,native,psychology,2,1,20,23,35,new,new,cr,605
18,22,female,native,psychology,2,1,20,24,35,old,old,hit,2729
18,22,female,native,psychology,2,1,20,25,35,old,old,hit,1309
18,22,female,native,psychology,2,1,20,26,35,new,new,cr,693
18,22,female,native,psychology,2,1,20,27,35,old,old,hit,1118
18,22,female,native,psychology,2,1,20,28,35,new,new,cr,814
18,22,female,native,psychology,2,1,20,29,35,new,old,fa,1554
18,22,female,native,psychology,2,1,20,30,35,new,new,cr,664
18,22,female,native,psychology,2,1,20,31,35,new,new,cr,690
18,22,female,native,psychology,2,1,20,32,35,old,old,hit,708
18,22,female,native,psychology,2,1,20,33,35,new,new,cr,1044
18,22,female,native,psychology,2,1,20,34,35,new,new,cr,735
18,22,female,native,psychology,2,1,20,35,35,old,old,hit,718
18,22,female,native,psychology,2,1,20,36,35,new,new,cr,719
18,22,female,native,psychology,2,1,20,37,35,new,new,cr,799
18,22,female,native,psychology,2,1,20,38,35,new,new,cr,604
18,22,female,native,psychology,2,1,20,39,35,new,new,cr,616
18,22,female,native,psychology,2,1,20,40,35,new,new,cr,732
18,22,female,native,psychology,2,1,20,41,35,new,new,cr,724
18,22,female,native,psychology,2,1,20,42,35,old,old,hit,644
18,22,female,native,psychology,2,1,20,43,35,old,new,miss,815
18,22,female,native,psychology,2,1,20,44,35,new,new,cr,811
18,22,female,native,psychology,2,1,20,45,35,old,new,miss,624
18,22,female,native,psychology,2,1,20,46,35,new,new,cr,788
18,22,female,native,psychology,2,1,20,47,35,old,old,hit,889
18,22,female,native,psychology,2,1,20,48,35,new,new,cr,609
18,22,female,native,psychology,2,1,20,49,35,new,old,fa,870
18,22,female,native,psychology,2,1,20,50,35,new,new,cr,624
18,22,female,native,psychology,2,1,20,51,35,new,new,cr,1868
18,22,female,native,psychology,2,1,20,52,35,new,new,cr,957
18,22,female,native,psychology,2,1,20,53,35,old,new,miss,1635
18,22,female,native,psychology,2,1,20,54,35,old,old,hit,1268
18,22,female,native,psychology,2,1,20,55,35,new,new,cr,942
18,22,female,native,psychology,2,1,20,56,35,new,new,cr,733
18,22,female,native,psychology,2,1,20,57,35,new,new,cr,956
18,22,female,native,psychology,2,1,20,58,35,new,new,cr,570
18,22,female,native,psychology,2,1,20,59,35,new,new,cr,1008
18,22,female,native,psychology,2,1,20,60,35,old,old,hit,820
18,22,female,native,psychology,2,1,21,1,90,old,old,hit,1329
18,22,female,native,psychology,2,1,21,2,90,old,old,hit,600
18,22,female,native,psychology,2,1,21,3,90,old,old,hit,717
18,22,female,native,psychology,2,1,21,4,90,old,old,hit,646
18,22,female,native,psychology,2,1,21,5,90,old,new,miss,1681
18,22,female,native,psychology,2,1,21,6,90,old,old,hit,569
18,22,female,native,psychology,2,1,21,7,90,old,old,hit,552
18,22,female,native,psychology,2,1,21,8,90,old,old,hit,583
18,22,female,native,psychology,2,1,21,9,90,old,old,hit,725
18,22,female,native,psychology,2,1,21,10,90,old,old,hit,1077
18,22,female,native,psychology,2,1,21,11,90,old,old,hit,557
18,22,female,native,psychology,2,1,21,12,90,old,old,hit,1068
18,22,female,native,psychology,2,1,21,13,90,new,new,cr,886
18,22,female,native,psychology,2,1,21,14,90,old,old,hit,1015
18,22,female,native,psychology,2,1,21,15,90,old,old,hit,499
18,22,female,native,psychology,2,1,21,16,90,old,old,hit,669
18,22,female,native,psychology,2,1,21,17,90,old,old,hit,623
18,22,female,native,psychology,2,1,21,18,90,old,old,hit,475
18,22,female,native,psychology,2,1,21,19,90,new,old,fa,1477
18,22,female,native,psychology,2,1,21,20,90,new,old,fa,1310
18,22,female,native,psychology,2,1,21,21,90,old,old,hit,629
18,22,female,native,psychology,2,1,21,22,90,old,old,hit,793
18,22,female,native,psychology,2,1,21,23,90,old,old,hit,910
18,22,female,native,psychology,2,1,21,24,90,new,old,fa,686
18,22,female,native,psychology,2,1,21,25,90,old,old,hit,448
18,22,female,native,psychology,2,1,21,26,90,old,old,hit,691
18,22,female,native,psychology,2,1,21,27,90,old,old,hit,612
18,22,female,native,psychology,2,1,21,28,90,old,old,hit,609
18,22,female,native,psychology,2,1,21,29,90,old,old,hit,653
18,22,female,native,psychology,2,1,21,30,90,old,old,hit,592
18,22,female,native,psychology,2,1,21,31,90,old,old,hit,630
18,22,female,native,psychology,2,1,21,32,90,old,old,hit,642
18,22,female,native,psychology,2,1,21,33,90,old,old,hit,661
18,22,female,native,psychology,2,1,21,34,90,old,old,hit,615
18,22,female,native,psychology,2,1,21,35,90,old,old,hit,692
18,22,female,native,psychology,2,1,21,36,90,old,old,hit,605
18,22,female,native,psychology,2,1,21,37,90,old,old,hit,962
18,22,female,native,psychology,2,1,21,38,90,old,old,hit,568
18,22,female,native,psychology,2,1,21,39,90,old,old,hit,590
18,22,female,native,psychology,2,1,21,40,90,old,old,hit,700
18,22,female,native,psychology,2,1,21,41,90,old,old,hit,925
18,22,female,native,psychology,2,1,21,42,90,old,old,hit,1011
18,22,female,native,psychology,2,1,21,43,90,new,new,cr,615
18,22,female,native,psychology,2,1,21,44,90,old,old,hit,948
18,22,female,native,psychology,2,1,21,45,90,old,old,hit,739
18,22,female,native,psychology,2,1,21,46,90,old,old,hit,738
18,22,female,native,psychology,2,1,21,47,90,old,old,hit,889
18,22,female,native,psychology,2,1,21,48,90,old,old,hit,594
18,22,female,native,psychology,2,1,21,49,90,old,new,miss,1167
18,22,female,native,psychology,2,1,21,50,90,old,old,hit,685
18,22,female,native,psychology,2,1,21,51,90,old,new,miss,902
18,22,female,native,psychology,2,1,21,52,90,old,old,hit,631
18,22,female,native,psychology,2,1,21,53,90,old,old,hit,755
18,22,female,native,psychology,2,1,21,54,90,old,old,hit,634
18,22,female,native,psychology,2,1,21,55,90,new,new,cr,909
18,22,female,native,psychology,2,1,21,56,90,old,old,hit,406
18,22,female,native,psychology,2,1,21,57,90,old,old,hit,475
18,22,female,native,psychology,2,1,21,58,90,old,old,hit,429
18,22,female,native,psychology,2,1,21,59,90,old,old,hit,336
18,22,female,native,psychology,2,1,21,60,90,old,old,hit,336
18,22,female,native,psychology,2,2,22,1,75,new,new,cr,1080
18,22,female,native,psychology,2,2,22,2,75,new,old,fa,1057
18,22,female,native,psychology,2,2,22,3,75,new,new,cr,890
18,22,female,native,psychology,2,2,22,4,75,old,old,hit,699
18,22,female,native,psychology,2,2,22,5,75,old,old,hit,772
18,22,female,native,psychology,2,2,22,6,75,old,old,hit,538
18,22,female,native,psychology,2,2,22,7,75,old,old,hit,569
18,22,female,native,psychology,2,2,22,8,75,old,old,hit,856
18,22,female,native,psychology,2,2,22,9,75,new,new,cr,1122
18,22,female,native,psychology,2,2,22,10,75,new,old,fa,1025
18,22,female,native,psychology,2,2,22,11,75,old,old,hit,725
18,22,female,native,psychology,2,2,22,12,75,new,old,fa,788
18,22,female,native,psychology,2,2,22,13,75,old,old,hit,537
18,22,female,native,psychology,2,2,22,14,75,old,old,hit,641
18,22,female,native,psychology,2,2,22,15,75,old,old,hit,700
18,22,female,native,psychology,2,2,22,16,75,old,old,hit,693
18,22,female,native,psychology,2,2,22,17,75,old,old,hit,702
18,22,female,native,psychology,2,2,22,18,75,old,old,hit,559
18,22,female,native,psychology,2,2,22,19,75,old,old,hit,597
18,22,female,native,psychology,2,2,22,20,75,old,old,hit,578
18,22,female,native,psychology,2,2,22,21,75,new,new,cr,2120
18,22,female,native,psychology,2,2,22,22,75,old,old,hit,503
18,22,female,native,psychology,2,2,22,23,75,old,old,hit,1976
18,22,female,native,psychology,2,2,22,24,75,new,new,cr,756
18,22,female,native,psychology,2,2,22,25,75,new,new,cr,834
18,22,female,native,psychology,2,2,22,26,75,old,old,hit,846
18,22,female,native,psychology,2,2,22,27,75,old,old,hit,665
18,22,female,native,psychology,2,2,22,28,75,old,old,hit,659
18,22,female,native,psychology,2,2,22,29,75,old,old,hit,726
18,22,female,native,psychology,2,2,22,30,75,old,old,hit,574
18,22,female,native,psychology,2,2,22,31,75,old,old,hit,684
18,22,female,native,psychology,2,2,22,32,75,old,old,hit,629
18,22,female,native,psychology,2,2,22,33,75,old,old,hit,760
18,22,female,native,psychology,2,2,22,34,75,old,old,hit,511
18,22,female,native,psychology,2,2,22,35,75,old,old,hit,543
18,22,female,native,psychology,2,2,22,36,75,new,new,cr,831
18,22,female,native,psychology,2,2,22,37,75,old,old,hit,722
18,22,female,native,psychology,2,2,22,38,75,old,old,hit,594
18,22,female,native,psychology,2,2,22,39,75,old,old,hit,527
18,22,female,native,psychology,2,2,22,40,75,old,old,hit,528
18,22,female,native,psychology,2,2,22,41,75,old,old,hit,528
18,22,female,native,psychology,2,2,22,42,75,old,old,hit,1096
18,22,female,native,psychology,2,2,22,43,75,old,old,hit,928
18,22,female,native,psychology,2,2,22,44,75,old,old,hit,816
18,22,female,native,psychology,2,2,22,45,75,old,old,hit,836
18,22,female,native,psychology,2,2,22,46,75,old,old,hit,592
18,22,female,native,psychology,2,2,22,47,75,old,old,hit,629
18,22,female,native,psychology,2,2,22,48,75,new,new,cr,633
18,22,female,native,psychology,2,2,22,49,75,old,old,hit,628
18,22,female,native,psychology,2,2,22,50,75,new,new,cr,784
18,22,female,native,psychology,2,2,22,51,75,old,old,hit,605
18,22,female,native,psychology,2,2,22,52,75,new,new,cr,1234
18,22,female,native,psychology,2,2,22,53,75,new,new,cr,853
18,22,female,native,psychology,2,2,22,54,75,old,old,hit,760
18,22,female,native,psychology,2,2,22,55,75,old,old,hit,598
18,22,female,native,psychology,2,2,22,56,75,old,old,hit,571
18,22,female,native,psychology,2,2,22,57,75,new,new,cr,953
18,22,female,native,psychology,2,2,22,58,75,old,old,hit,616
18,22,female,native,psychology,2,2,22,59,75,old,old,hit,573
18,22,female,native,psychology,2,2,22,60,75,old,old,hit,515
18,22,female,native,psychology,2,2,23,1,10,new,new,cr,1157
18,22,female,native,psychology,2,2,23,2,10,new,new,cr,531
18,22,female,native,psychology,2,2,23,3,10,new,new,cr,763
18,22,female,native,psychology,2,2,23,4,10,new,new,cr,633
18,22,female,native,psychology,2,2,23,5,10,new,new,cr,645
18,22,female,native,psychology,2,2,23,6,10,new,new,cr,945
18,22,female,native,psychology,2,2,23,7,10,new,new,cr,711
18,22,female,native,psychology,2,2,23,8,10,new,new,cr,504
18,22,female,native,psychology,2,2,23,9,10,new,new,cr,536
18,22,female,native,psychology,2,2,23,10,10,new,new,cr,480
18,22,female,native,psychology,2,2,23,11,10,new,new,cr,458
18,22,female,native,psychology,2,2,23,12,10,old,old,hit,677
18,22,female,native,psychology,2,2,23,13,10,new,new,cr,559
18,22,female,native,psychology,2,2,23,14,10,new,new,cr,486
18,22,female,native,psychology,2,2,23,15,10,new,new,cr,472
18,22,female,native,psychology,2,2,23,16,10,new,new,cr,530
18,22,female,native,psychology,2,2,23,17,10,new,new,cr,666
18,22,female,native,psychology,2,2,23,18,10,old,new,miss,589
18,22,female,native,psychology,2,2,23,19,10,new,new,cr,866
18,22,female,native,psychology,2,2,23,20,10,new,new,cr,660
18,22,female,native,psychology,2,2,23,21,10,new,new,cr,775
18,22,female,native,psychology,2,2,23,22,10,new,new,cr,548
18,22,female,native,psychology,2,2,23,23,10,new,new,cr,652
18,22,female,native,psychology,2,2,23,24,10,new,new,cr,751
18,22,female,native,psychology,2,2,23,25,10,new,new,cr,589
18,22,female,native,psychology,2,2,23,26,10,new,new,cr,658
18,22,female,native,psychology,2,2,23,27,10,new,new,cr,589
18,22,female,native,psychology,2,2,23,28,10,new,new,cr,554
18,22,female,native,psychology,2,2,23,29,10,new,new,cr,777
18,22,female,native,psychology,2,2,23,30,10,new,new,cr,663
18,22,female,native,psychology,2,2,23,31,10,new,new,cr,513
18,22,female,native,psychology,2,2,23,32,10,new,new,cr,626
18,22,female,native,psychology,2,2,23,33,10,new,new,cr,606
18,22,female,native,psychology,2,2,23,34,10,new,new,cr,674
18,22,female,native,psychology,2,2,23,35,10,new,new,cr,660
18,22,female,native,psychology,2,2,23,36,10,new,new,cr,551
18,22,female,native,psychology,2,2,23,37,10,new,new,cr,654
18,22,female,native,psychology,2,2,23,38,10,new,new,cr,537
18,22,female,native,psychology,2,2,23,39,10,old,new,miss,513
18,22,female,native,psychology,2,2,23,40,10,new,new,cr,714
18,22,female,native,psychology,2,2,23,41,10,new,new,cr,738
18,22,female,native,psychology,2,2,23,42,10,new,new,cr,824
18,22,female,native,psychology,2,2,23,43,10,new,new,cr,692
18,22,female,native,psychology,2,2,23,44,10,new,new,cr,533
18,22,female,native,psychology,2,2,23,45,10,new,new,cr,677
18,22,female,native,psychology,2,2,23,46,10,new,new,cr,719
18,22,female,native,psychology,2,2,23,47,10,old,old,hit,887
18,22,female,native,psychology,2,2,23,48,10,new,new,cr,729
18,22,female,native,psychology,2,2,23,49,10,new,new,cr,656
18,22,female,native,psychology,2,2,23,50,10,new,new,cr,771
18,22,female,native,psychology,2,2,23,51,10,old,old,hit,673
18,22,female,native,psychology,2,2,23,52,10,new,new,cr,658
18,22,female,native,psychology,2,2,23,53,10,old,old,hit,661
18,22,female,native,psychology,2,2,23,54,10,new,new,cr,432
18,22,female,native,psychology,2,2,23,55,10,new,new,cr,324
18,22,female,native,psychology,2,2,23,56,10,new,new,cr,268
18,22,female,native,psychology,2,2,23,57,10,new,new,cr,351
18,22,female,native,psychology,2,2,23,58,10,new,new,cr,398
18,22,female,native,psychology,2,2,23,59,10,new,new,cr,348
18,22,female,native,psychology,2,2,23,60,10,new,new,cr,371
18,22,female,native,psychology,2,2,24,1,50,old,new,miss,1362
18,22,female,native,psychology,2,2,24,2,50,new,new,cr,1983
18,22,female,native,psychology,2,2,24,3,50,new,old,fa,2475
18,22,female,native,psychology,2,2,24,4,50,old,old,hit,698
18,22,female,native,psychology,2,2,24,5,50,old,old,hit,835
18,22,female,native,psychology,2,2,24,6,50,new,new,cr,742
18,22,female,native,psychology,2,2,24,7,50,new,new,cr,773
18,22,female,native,psychology,2,2,24,8,50,old,old,hit,611
18,22,female,native,psychology,2,2,24,9,50,new,new,cr,1320
18,22,female,native,psychology,2,2,24,10,50,old,old,hit,719
18,22,female,native,psychology,2,2,24,11,50,new,new,cr,840
18,22,female,native,psychology,2,2,24,12,50,old,old,hit,674
18,22,female,native,psychology,2,2,24,13,50,old,old,hit,636
18,22,female,native,psychology,2,2,24,14,50,new,new,cr,808
18,22,female,native,psychology,2,2,24,15,50,old,old,hit,788
18,22,female,native,psychology,2,2,24,16,50,old,old,hit,505
18,22,female,native,psychology,2,2,24,17,50,old,old,hit,642
18,22,female,native,psychology,2,2,24,18,50,new,new,cr,1036
18,22,female,native,psychology,2,2,24,19,50,new,new,cr,728
18,22,female,native,psychology,2,2,24,20,50,new,new,cr,712
18,22,female,native,psychology,2,2,24,21,50,old,new,miss,808
18,22,female,native,psychology,2,2,24,22,50,new,new,cr,876
18,22,female,native,psychology,2,2,24,23,50,old,old,hit,678
18,22,female,native,psychology,2,2,24,24,50,new,old,fa,616
18,22,female,native,psychology,2,2,24,25,50,new,old,fa,1156
18,22,female,native,psychology,2,2,24,26,50,new,new,cr,858
18,22,female,native,psychology,2,2,24,27,50,old,old,hit,836
18,22,female,native,psychology,2,2,24,28,50,old,new,miss,832
18,22,female,native,psychology,2,2,24,29,50,old,new,miss,1571
18,22,female,native,psychology,2,2,24,30,50,new,new,cr,816
18,22,female,native,psychology,2,2,24,31,50,old,old,hit,621
18,22,female,native,psychology,2,2,24,32,50,old,old,hit,577
18,22,female,native,psychology,2,2,24,33,50,new,new,cr,926
18,22,female,native,psychology,2,2,24,34,50,old,old,hit,1189
18,22,female,native,psychology,2,2,24,35,50,new,new,cr,793
18,22,female,native,psychology,2,2,24,36,50,old,old,hit,974
18,22,female,native,psychology,2,2,24,37,50,new,new,cr,836
18,22,female,native,psychology,2,2,24,38,50,new,new,cr,743
18,22,female,native,psychology,2,2,24,39,50,new,new,cr,838
18,22,female,native,psychology,2,2,24,40,50,old,old,hit,497
18,22,female,native,psychology,2,2,24,41,50,old,old,hit,651
18,22,female,native,psychology,2,2,24,42,50,old,old,hit,590
18,22,female,native,psychology,2,2,24,43,50,new,new,cr,715
18,22,female,native,psychology,2,2,24,44,50,new,new,cr,916
18,22,female,native,psychology,2,2,24,45,50,new,new,cr,788
18,22,female,native,psychology,2,2,24,46,50,old,old,hit,657
18,22,female,native,psychology,2,2,24,47,50,old,old,hit,619
18,22,female,native,psychology,2,2,24,48,50,new,old,fa,887
18,22,female,native,psychology,2,2,24,49,50,new,old,fa,777
18,22,female,native,psychology,2,2,24,50,50,new,new,cr,1190
18,22,female,native,psychology,2,2,24,51,50,old,old,hit,706
18,22,female,native,psychology,2,2,24,52,50,new,new,cr,2530
18,22,female,native,psychology,2,2,24,53,50,old,old,hit,623
18,22,female,native,psychology,2,2,24,54,50,old,old,hit,611
18,22,female,native,psychology,2,2,24,55,50,new,new,cr,704
18,22,female,native,psychology,2,2,24,56,50,new,new,cr,809
18,22,female,native,psychology,2,2,24,57,50,old,old,hit,765
18,22,female,native,psychology,2,2,24,58,50,old,old,hit,716
18,22,female,native,psychology,2,2,24,59,50,old,old,hit,1068
18,22,female,native,psychology,2,2,24,60,50,new,new,cr,742
18,22,female,native,psychology,2,2,25,1,90,old,old,hit,1081
18,22,female,native,psychology,2,2,25,2,90,old,old,hit,530
18,22,female,native,psychology,2,2,25,3,90,old,old,hit,586
18,22,female,native,psychology,2,2,25,4,90,old,old,hit,544
18,22,female,native,psychology,2,2,25,5,90,old,old,hit,431
18,22,female,native,psychology,2,2,25,6,90,old,old,hit,683
18,22,female,native,psychology,2,2,25,7,90,old,old,hit,597
18,22,female,native,psychology,2,2,25,8,90,old,old,hit,651
18,22,female,native,psychology,2,2,25,9,90,old,old,hit,509
18,22,female,native,psychology,2,2,25,10,90,old,old,hit,1030
18,22,female,native,psychology,2,2,25,11,90,old,new,miss,801
18,22,female,native,psychology,2,2,25,12,90,old,old,hit,734
18,22,female,native,psychology,2,2,25,13,90,new,new,cr,1406
18,22,female,native,psychology,2,2,25,14,90,old,old,hit,937
18,22,female,native,psychology,2,2,25,15,90,old,old,hit,560
18,22,female,native,psychology,2,2,25,16,90,old,old,hit,1079
18,22,female,native,psychology,2,2,25,17,90,old,old,hit,656
18,22,female,native,psychology,2,2,25,18,90,old,old,hit,1251
18,22,female,native,psychology,2,2,25,19,90,old,old,hit,733
18,22,female,native,psychology,2,2,25,20,90,old,old,hit,645
18,22,female,native,psychology,2,2,25,21,90,old,old,hit,1176
18,22,female,native,psychology,2,2,25,22,90,old,old,hit,685
18,22,female,native,psychology,2,2,25,23,90,old,old,hit,623
18,22,female,native,psychology,2,2,25,24,90,old,old,hit,498
18,22,female,native,psychology,2,2,25,25,90,old,old,hit,563
18,22,female,native,psychology,2,2,25,26,90,old,old,hit,666
18,22,female,native,psychology,2,2,25,27,90,new,old,fa,1413
18,22,female,native,psychology,2,2,25,28,90,old,old,hit,576
18,22,female,native,psychology,2,2,25,29,90,old,old,hit,526
18,22,female,native,psychology,2,2,25,30,90,old,old,hit,614
18,22,female,native,psychology,2,2,25,31,90,old,old,hit,643
18,22,female,native,psychology,2,2,25,32,90,old,old,hit,726
18,22,female,native,psychology,2,2,25,33,90,old,old,hit,782
18,22,female,native,psychology,2,2,25,34,90,old,old,hit,619
18,22,female,native,psychology,2,2,25,35,90,old,old,hit,856
18,22,female,native,psychology,2,2,25,36,90,new,old,fa,2402
18,22,female,native,psychology,2,2,25,37,90,old,old,hit,868
18,22,female,native,psychology,2,2,25,38,90,new,old,fa,439
18,22,female,native,psychology,2,2,25,39,90,old,old,hit,874
18,22,female,native,psychology,2,2,25,40,90,new,new,cr,1099
18,22,female,native,psychology,2,2,25,41,90,old,old,hit,1283
18,22,female,native,psychology,2,2,25,42,90,old,old,hit,636
18,22,female,native,psychology,2,2,25,43,90,old,old,hit,1512
18,22,female,native,psychology,2,2,25,44,90,old,old,hit,631
18,22,female,native,psychology,2,2,25,45,90,old,old,hit,555
18,22,female,native,psychology,2,2,25,46,90,old,old,hit,586
18,22,female,native,psychology,2,2,25,47,90,old,old,hit,536
18,22,female,native,psychology,2,2,25,48,90,old,old,hit,600
18,22,female,native,psychology,2,2,25,49,90,old,old,hit,781
18,22,female,native,psychology,2,2,25,50,90,old,old,hit,747
18,22,female,native,psychology,2,2,25,51,90,old,old,hit,554
18,22,female,native,psychology,2,2,25,52,90,old,old,hit,521
18,22,female,native,psychology,2,2,25,53,90,old,old,hit,809
18,22,female,native,psychology,2,2,25,54,90,old,old,hit,565
18,22,female,native,psychology,2,2,25,55,90,old,old,hit,659
18,22,female,native,psychology,2,2,25,56,90,new,new,cr,629
18,22,female,native,psychology,2,2,25,57,90,old,old,hit,473
18,22,female,native,psychology,2,2,25,58,90,old,old,hit,331
18,22,female,native,psychology,2,2,25,59,90,old,old,hit,332
18,22,female,native,psychology,2,2,25,60,90,old,old,hit,364
18,22,female,native,psychology,2,2,26,1,65,new,old,fa,1222
18,22,female,native,psychology,2,2,26,2,65,new,new,cr,1097
18,22,female,native,psychology,2,2,26,3,65,old,new,miss,929
18,22,female,native,psychology,2,2,26,4,65,old,old,hit,792
18,22,female,native,psychology,2,2,26,5,65,new,new,cr,741
18,22,female,native,psychology,2,2,26,6,65,old,old,hit,836
18,22,female,native,psychology,2,2,26,7,65,old,old,hit,552
18,22,female,native,psychology,2,2,26,8,65,old,old,hit,791
18,22,female,native,psychology,2,2,26,9,65,old,old,hit,644
18,22,female,native,psychology,2,2,26,10,65,old,old,hit,840
18,22,female,native,psychology,2,2,26,11,65,new,old,fa,739
18,22,female,native,psychology,2,2,26,12,65,old,old,hit,586
18,22,female,native,psychology,2,2,26,13,65,old,old,hit,616
18,22,female,native,psychology,2,2,26,14,65,new,new,cr,995
18,22,female,native,psychology,2,2,26,15,65,old,old,hit,1080
18,22,female,native,psychology,2,2,26,16,65,old,new,miss,905
18,22,female,native,psychology,2,2,26,17,65,new,new,cr,2313
18,22,female,native,psychology,2,2,26,18,65,old,old,hit,535
18,22,female,native,psychology,2,2,26,19,65,old,old,hit,695
18,22,female,native,psychology,2,2,26,20,65,old,old,hit,600
18,22,female,native,psychology,2,2,26,21,65,new,new,cr,942
18,22,female,native,psychology,2,2,26,22,65,old,old,hit,708
18,22,female,native,psychology,2,2,26,23,65,new,new,cr,837
18,22,female,native,psychology,2,2,26,24,65,old,old,hit,712
18,22,female,native,psychology,2,2,26,25,65,old,old,hit,689
18,22,female,native,psychology,2,2,26,26,65,old,old,hit,546
18,22,female,native,psychology,2,2,26,27,65,old,old,hit,617
18,22,female,native,psychology,2,2,26,28,65,new,new,cr,806
18,22,female,native,psychology,2,2,26,29,65,old,old,hit,569
18,22,female,native,psychology,2,2,26,30,65,old,old,hit,544
18,22,female,native,psychology,2,2,26,31,65,old,old,hit,647
18,22,female,native,psychology,2,2,26,32,65,old,old,hit,539
18,22,female,native,psychology,2,2,26,33,65,new,old,fa,514
18,22,female,native,psychology,2,2,26,34,65,old,old,hit,603
18,22,female,native,psychology,2,2,26,35,65,old,old,hit,1160
18,22,female,native,psychology,2,2,26,36,65,new,new,cr,750
18,22,female,native,psychology,2,2,26,37,65,new,new,cr,861
18,22,female,native,psychology,2,2,26,38,65,old,old,hit,591
18,22,female,native,psychology,2,2,26,39,65,old,old,hit,908
18,22,female,native,psychology,2,2,26,40,65,old,old,hit,1149
18,22,female,native,psychology,2,2,26,41,65,old,old,hit,563
18,22,female,native,psychology,2,2,26,42,65,old,old,hit,834
18,22,female,native,psychology,2,2,26,43,65,old,old,hit,685
18,22,female,native,psychology,2,2,26,44,65,new,new,cr,702
18,22,female,native,psychology,2,2,26,45,65,new,old,fa,559
18,22,female,native,psychology,2,2,26,46,65,old,old,hit,806
18,22,female,native,psychology,2,2,26,47,65,new,new,cr,1746
18,22,female,native,psychology,2,2,26,48,65,new,old,fa,1040
18,22,female,native,psychology,2,2,26,49,65,new,new,cr,1882
18,22,female,native,psychology,2,2,26,50,65,new,new,cr,794
18,22,female,native,psychology,2,2,26,51,65,old,new,miss,863
18,22,female,native,psychology,2,2,26,52,65,old,old,hit,1105
18,22,female,native,psychology,2,2,26,53,65,new,new,cr,769
18,22,female,native,psychology,2,2,26,54,65,old,old,hit,704
18,22,female,native,psychology,2,2,26,55,65,new,new,cr,881
18,22,female,native,psychology,2,2,26,56,65,old,old,hit,1074
18,22,female,native,psychology,2,2,26,57,65,old,new,miss,931
18,22,female,native,psychology,2,2,26,58,65,old,old,hit,555
